obs_1,cluster_9
obs_2,cluster_9
obs_3,cluster_9
obs_4,cluster_9
obs_5,cluster_9
obs_6,cluster_9
obs_7,cluster_9
obs_8,cluster_8
obs_9,cluster_8
obs_10,cluster_8
obs_11,cluster_8
obs_12,cluster_8
obs_13,cluster_8
obs_14,cluster_8
obs_15,cluster_6
obs_16,cluster_12
obs_17,cluster_0
obs_18,cluster_12
obs_19,cluster_0
obs_20,cluster_6
obs_21,cluster_0
obs_22,cluster_5
obs_23,cluster_5
obs_24,cluster_9
obs_25,cluster_13
obs_26,cluster_0
obs_27,cluster_0
obs_28,cluster_5
obs_29,cluster_5
obs_30,cluster_10
obs_31,cluster_0
obs_32,cluster_5
obs_33,cluster_0
obs_34,cluster_5
obs_35,cluster_2
obs_36,cluster_0
obs_37,cluster_0
obs_38,cluster_5
obs_39,cluster_5
obs_40,cluster_0
obs_41,cluster_6
obs_42,cluster_12
obs_43,cluster_9
obs_44,cluster_6
obs_45,cluster_0
obs_46,cluster_12
obs_47,cluster_13
obs_48,cluster_6
obs_49,cluster_0
obs_50,cluster_0
obs_51,cluster_13
obs_52,cluster_0
obs_53,cluster_0
obs_54,cluster_10
obs_55,cluster_6
obs_56,cluster_0
obs_57,cluster_9
obs_58,cluster_5
obs_59,cluster_0
obs_60,cluster_6
obs_61,cluster_10
obs_62,cluster_5
obs_63,cluster_6
obs_64,cluster_2
obs_65,cluster_8
obs_66,cluster_5
obs_67,cluster_5
obs_68,cluster_5
obs_69,cluster_12
obs_70,cluster_8
obs_71,cluster_0
obs_72,cluster_6
obs_73,cluster_12
obs_74,cluster_5
obs_75,cluster_0
obs_76,cluster_0
obs_77,cluster_0
obs_78,cluster_0
obs_79,cluster_6
obs_80,cluster_6
obs_81,cluster_12
obs_82,cluster_8
obs_83,cluster_0
obs_84,cluster_15
obs_85,cluster_1
obs_86,cluster_12
obs_87,cluster_10
obs_88,cluster_10
obs_89,cluster_15
obs_90,cluster_6
obs_91,cluster_1
obs_92,cluster_10
obs_93,cluster_10
obs_94,cluster_10
obs_95,cluster_15
obs_96,cluster_6
obs_97,cluster_6
obs_98,cluster_10
obs_99,cluster_1
obs_100,cluster_10
