obs_1,cluster_12
obs_2,cluster_9
obs_3,cluster_6
obs_4,cluster_0
obs_5,cluster_0
obs_6,cluster_0
obs_7,cluster_3
obs_8,cluster_3
obs_9,cluster_0
obs_10,cluster_0
obs_11,cluster_16
obs_12,cluster_3
obs_13,cluster_2
obs_14,cluster_2
obs_15,cluster_2
obs_16,cluster_6
obs_17,cluster_16
obs_18,cluster_12
obs_19,cluster_0
obs_20,cluster_9
obs_21,cluster_9
obs_22,cluster_12
obs_23,cluster_9
obs_24,cluster_10
obs_25,cluster_3
obs_26,cluster_3
obs_27,cluster_3
obs_28,cluster_6
obs_29,cluster_6
obs_30,cluster_0
obs_31,cluster_16
obs_32,cluster_16
obs_33,cluster_9
obs_34,cluster_12
obs_35,cluster_0
obs_36,cluster_6
obs_37,cluster_0
obs_38,cluster_3
obs_39,cluster_12
obs_40,cluster_12
obs_41,cluster_9
obs_42,cluster_6
obs_43,cluster_0
obs_44,cluster_0
obs_45,cluster_0
obs_46,cluster_0
obs_47,cluster_3
obs_48,cluster_6
obs_49,cluster_2
obs_50,cluster_6
obs_51,cluster_6
obs_52,cluster_0
obs_53,cluster_0
obs_54,cluster_10
obs_55,cluster_10
obs_56,cluster_10
obs_57,cluster_10
obs_58,cluster_10
obs_59,cluster_10
obs_60,cluster_10
obs_61,cluster_13
obs_62,cluster_13
obs_63,cluster_13
obs_64,cluster_13
obs_65,cluster_13
obs_66,cluster_13
obs_67,cluster_13
obs_68,cluster_0
obs_69,cluster_12
obs_70,cluster_4
obs_71,cluster_11
obs_72,cluster_11
obs_73,cluster_9
obs_74,cluster_0
obs_75,cluster_9
obs_76,cluster_10
obs_77,cluster_10
obs_78,cluster_9
obs_79,cluster_10
obs_80,cluster_9
obs_81,cluster_12
obs_82,cluster_12
obs_83,cluster_7
obs_84,cluster_11
obs_85,cluster_0
obs_86,cluster_0
obs_87,cluster_3
obs_88,cluster_12
obs_89,cluster_2
obs_90,cluster_6
obs_91,cluster_9
obs_92,cluster_0
obs_93,cluster_16
obs_94,cluster_16
obs_95,cluster_3
obs_96,cluster_3
obs_97,cluster_3
obs_98,cluster_16
obs_99,cluster_16
obs_100,cluster_16
