obs_1,cluster_0
obs_2,cluster_0
obs_3,cluster_13
obs_4,cluster_0
obs_5,cluster_0
obs_6,cluster_0
obs_7,cluster_0
obs_8,cluster_0
obs_9,cluster_0
obs_10,cluster_7
obs_11,cluster_0
obs_12,cluster_7
obs_13,cluster_0
obs_14,cluster_7
obs_15,cluster_7
obs_16,cluster_0
obs_17,cluster_7
obs_18,cluster_7
obs_19,cluster_7
obs_20,cluster_7
obs_21,cluster_7
obs_22,cluster_13
obs_23,cluster_0
obs_24,cluster_7
obs_25,cluster_7
obs_26,cluster_0
obs_27,cluster_0
obs_28,cluster_7
obs_29,cluster_7
obs_30,cluster_7
obs_31,cluster_7
obs_32,cluster_7
obs_33,cluster_0
obs_34,cluster_7
obs_35,cluster_7
obs_36,cluster_0
obs_37,cluster_0
obs_38,cluster_7
obs_39,cluster_0
obs_40,cluster_7
obs_41,cluster_7
obs_42,cluster_7
obs_43,cluster_7
obs_44,cluster_7
obs_45,cluster_7
obs_46,cluster_7
obs_47,cluster_0
obs_48,cluster_0
obs_49,cluster_0
obs_50,cluster_7
obs_51,cluster_7
obs_52,cluster_0
obs_53,cluster_0
obs_54,cluster_0
obs_55,cluster_13
obs_56,cluster_0
obs_57,cluster_15
obs_58,cluster_7
obs_59,cluster_15
obs_60,cluster_7
obs_61,cluster_5
obs_62,cluster_7
obs_63,cluster_5
obs_64,cluster_5
obs_65,cluster_7
obs_66,cluster_7
obs_67,cluster_7
obs_68,cluster_7
obs_69,cluster_15
obs_70,cluster_7
obs_71,cluster_0
obs_72,cluster_0
obs_73,cluster_15
obs_74,cluster_5
obs_75,cluster_0
obs_76,cluster_7
obs_77,cluster_2
obs_78,cluster_7
obs_79,cluster_7
obs_80,cluster_7
obs_81,cluster_13
obs_82,cluster_3
obs_83,cluster_7
obs_84,cluster_10
obs_85,cluster_11
obs_86,cluster_2
obs_87,cluster_13
obs_88,cluster_2
obs_89,cluster_12
obs_90,cluster_11
obs_91,cluster_10
obs_92,cluster_10
obs_93,cluster_11
obs_94,cluster_11
obs_95,cluster_10
obs_96,cluster_11
obs_97,cluster_10
obs_98,cluster_11
obs_99,cluster_0
obs_100,cluster_13
